City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
514,Hami,CN,2022-07-03 16:28:12,42.8,93.45,82.04,13,22,7.05
515,Rodos,GR,2022-07-03 16:28:12,36.4408,28.2225,87.46,45,0,16.11
516,Ust-Omchug,RU,2022-07-03 16:28:13,61.15,149.6333,56.19,50,100,2.89
517,Murten,CH,2022-07-03 16:28:13,46.9283,7.1172,90.64,38,20,2.3
518,Labuhan,ID,2022-07-03 16:28:14,-6.8844,112.2051,80.01,87,81,8.21
519,Maua,BR,2022-07-03 16:28:14,-23.6678,-46.4614,81.36,37,0,1.16
520,Sobolevo,RU,2022-07-03 16:28:14,54.4299,31.8996,75.24,79,72,5.21
521,Hirara,JP,2022-07-03 16:28:15,24.8,125.2833,82.47,82,100,10.96
522,Vallenar,CL,2022-07-03 16:28:15,-28.5708,-70.7581,70.93,18,96,4.07
523,Dakar,SN,2022-07-03 16:28:16,14.6937,-17.4441,86.88,62,0,18.41
524,Alofi,NU,2022-07-03 16:28:16,-19.0595,-169.9187,67.89,100,49,3.44
525,Tomball,US,2022-07-03 16:28:16,30.0972,-95.6161,93.9,59,40,8.05
526,Yaan,NG,2022-07-03 16:28:17,7.3833,8.5667,83.66,67,84,4.45
527,Tautira,PF,2022-07-03 16:25:26,-17.7333,-149.15,76.12,67,10,9.98
528,La Rioja,ES,2022-07-03 16:26:04,42.25,-2.5,80.38,38,45,12.35
529,Amboasary,MG,2022-07-03 16:28:18,-25.0333,46.3833,66.13,67,0,4.34
530,Junction City,US,2022-07-03 16:28:18,39.0286,-96.8314,82.56,81,40,10.0
531,Green River,US,2022-07-03 16:28:19,41.5286,-109.4662,82.98,34,52,7.0
532,Derzhavinsk,KZ,2022-07-03 16:28:19,51.1,66.3167,71.55,42,99,18.59
533,Taksimo,RU,2022-07-03 16:28:20,56.3444,114.8794,67.55,87,74,4.32
534,Mercedes,AR,2022-07-03 16:28:20,-34.6515,-59.4307,57.04,32,5,7.47
535,Sosnogorsk,RU,2022-07-03 16:28:20,63.6023,53.8817,61.12,43,63,5.79
536,Beringovskiy,RU,2022-07-03 16:28:21,63.05,179.3167,44.6,98,100,7.94
537,Tabou,CI,2022-07-03 16:28:21,4.423,-7.3528,78.04,73,71,10.63
538,Remanso,BR,2022-07-03 16:28:22,-9.6179,-42.0831,84.04,39,28,14.36
539,Sangueya,GN,2022-07-03 16:28:22,10.7,-14.3667,77.0,86,100,5.55
540,Prince Rupert,CA,2022-07-03 16:25:13,54.3161,-130.3201,58.69,96,100,0.0
541,Coihaique,CL,2022-07-03 16:28:23,-45.5752,-72.0662,34.41,93,100,0.0
542,Ambilobe,MG,2022-07-03 16:28:23,-13.2,49.05,72.63,57,29,9.33
543,West Bay,KY,2022-07-03 16:28:24,19.3667,-81.4167,89.67,79,20,8.05
544,Tarancon,ES,2022-07-03 16:28:24,40.0085,-3.0073,92.21,21,47,12.73
545,Chemal,RU,2022-07-03 16:28:24,51.4111,86.005,52.25,90,19,3.8
546,Kearney,US,2022-07-03 16:28:25,40.6995,-99.0815,76.91,85,100,16.11
547,Dunmore,US,2022-07-03 16:28:25,41.4198,-75.6324,81.25,51,0,10.36
548,Ullapool,GB,2022-07-03 16:28:26,57.8987,-5.1604,54.36,89,100,16.04
549,Faya,SA,2022-07-03 16:29:26,18.3851,42.4509,78.91,35,13,10.4
550,Klaksvik,FO,2022-07-03 16:29:27,62.2266,-6.589,50.92,87,99,24.47
551,Tuatapere,NZ,2022-07-03 16:29:27,-46.1333,167.6833,40.46,90,2,3.74
552,Kahului,US,2022-07-03 16:24:48,20.8947,-156.47,76.84,80,40,16.11
553,Karasjok,NO,2022-07-03 16:29:28,69.4719,25.5112,74.59,48,87,11.61
554,Santa Rosa,PH,2022-07-03 16:29:28,14.3122,121.1114,85.1,84,100,4.09
555,Puerto Colombia,CO,2022-07-03 16:29:28,10.9878,-74.9547,89.69,67,11,1.59
556,Sola,VU,2022-07-03 16:29:29,-13.8833,167.55,80.35,78,32,26.19
557,Umm Kaddadah,SD,2022-07-03 16:29:29,13.6017,26.6876,94.95,27,70,2.42
558,Hounde,BF,2022-07-03 16:29:30,11.5,-3.5167,85.42,56,99,6.31
559,Kafanchan,NG,2022-07-03 16:29:30,9.5833,8.3,77.5,80,75,3.87
560,Pitogo,PH,2022-07-03 16:29:30,13.7847,122.0881,79.41,88,100,3.4
561,Shingu,JP,2022-07-03 16:29:31,33.7333,135.9833,74.95,94,100,3.83
562,Mpongwe,ZM,2022-07-03 16:29:31,-13.5091,28.155,66.29,40,2,2.89
563,Sakakah,SA,2022-07-03 16:25:57,29.9697,40.2064,96.37,11,0,16.02
564,Kashan,IR,2022-07-03 16:29:32,33.9831,51.4364,98.19,13,0,6.91
565,Herat,AF,2022-07-03 16:28:30,34.5,62.0,84.56,28,0,41.47
566,Ouadda,CF,2022-07-03 16:29:32,8.0777,22.4007,74.61,81,94,3.53
567,Verkhnevilyuysk,RU,2022-07-03 16:29:33,63.4453,120.3167,68.09,75,53,4.12
568,Zhigansk,RU,2022-07-03 16:29:33,66.7697,123.3711,63.0,69,91,13.06
569,Lipin Bor,RU,2022-07-03 16:29:34,60.2622,37.9763,73.04,57,55,4.7
570,Buraydah,SA,2022-07-03 16:29:35,26.326,43.975,100.85,11,54,11.1
571,Mustasaari,FI,2022-07-03 16:28:55,63.1142,21.6822,74.23,52,0,13.8
572,Cotonou,BJ,2022-07-03 16:27:46,6.3654,2.4183,79.61,76,45,13.85
573,Mehamn,NO,2022-07-03 16:29:35,71.0357,27.8492,58.95,77,75,20.71
574,Sisimiut,GL,2022-07-03 16:29:36,66.9395,-53.6735,50.13,63,95,6.2
575,Iralaya,HN,2022-07-03 16:27:48,15.0,-83.2333,83.52,71,100,11.97
576,Laguna,US,2022-07-03 16:26:45,38.421,-121.4238,66.43,69,0,11.5
577,Lins,BR,2022-07-03 16:24:38,-21.6786,-49.7425,87.71,24,0,7.72
578,Praya,CV,2022-07-03 16:29:37,14.9215,-23.5087,79.34,61,75,20.71
579,Mushie,CD,2022-07-03 16:29:37,-3.0167,16.9,93.79,28,17,3.24
580,Sheffield,GB,2022-07-03 16:26:05,53.383,-1.4659,68.36,59,70,3.0
581,Hvolsvollur,IS,2022-07-03 16:29:38,63.7533,-20.2243,52.47,62,100,16.02
582,Visby,SE,2022-07-03 16:25:57,57.6409,18.296,73.06,68,0,11.5
583,Jorpeland,NO,2022-07-03 16:29:39,59.0225,6.0408,64.11,79,84,4.81
584,Iberia,US,2022-07-03 16:29:39,29.9502,-91.7507,90.09,66,75,4.61
585,Ambon,ID,2022-07-03 16:29:40,-3.6954,128.1814,78.24,15,40,4.61
586,Airai,TL,2022-07-03 16:29:40,-8.9266,125.4092,59.79,95,100,4.18
587,Grand-Santi,GF,2022-07-03 16:29:41,4.25,-54.3833,87.82,54,95,5.06
588,Yuncheng,CN,2022-07-03 16:29:41,35.0231,110.9928,80.1,72,8,5.82
589,Marquette,US,2022-07-03 16:29:41,46.5333,-87.6335,71.78,53,25,4.23
590,Noumea,NC,2022-07-03 16:29:42,-22.2763,166.4572,75.0,99,91,9.78
591,Plettenberg Bay,ZA,2022-07-03 16:29:42,-34.0527,23.3716,56.5,77,32,1.23
592,Ostrovnoy,RU,2022-07-03 16:29:43,68.0531,39.5131,72.34,62,0,14.14
593,San Ramon,US,2022-07-03 16:25:47,37.7799,-121.978,61.02,88,100,11.5
594,Xiuyan,CN,2022-07-03 16:29:43,40.2928,123.2744,67.8,99,97,3.02
595,Pitimbu,BR,2022-07-03 16:30:44,-7.4706,-34.8086,75.79,82,99,17.18
596,Deputatskiy,RU,2022-07-03 16:30:44,69.3,139.9,51.51,93,100,3.67
597,Zyryanka,RU,2022-07-03 16:27:25,65.75,150.85,57.45,58,73,4.63
598,Healdsburg,US,2022-07-03 16:30:45,38.6105,-122.8692,66.97,70,100,5.99
599,Inongo,CD,2022-07-03 16:30:45,-1.95,18.2667,75.36,62,23,1.79
600,Juazeiro,BR,2022-07-03 16:30:46,-9.4117,-40.4986,86.18,42,75,18.41
601,Vrede,ZA,2022-07-03 16:30:46,-27.4257,29.1659,47.82,55,2,3.71
602,Maromitsa,RU,2022-07-03 16:30:46,59.8683,48.0123,60.35,73,60,4.99
603,Antalaha,MG,2022-07-03 16:30:47,-14.9003,50.2788,68.34,88,48,9.98
604,Malatya,TR,2022-07-03 16:30:47,38.5,38.0,82.45,13,0,14.97
605,Marsa Matruh,EG,2022-07-03 16:30:48,31.3525,27.2453,79.68,72,0,11.81
606,Karatau,KZ,2022-07-03 16:30:48,43.1667,70.4667,81.99,22,61,5.32
607,Puri,IN,2022-07-03 16:30:48,19.8,85.85,84.72,79,100,7.09
608,Corrientes,AR,2022-07-03 16:30:49,-27.4806,-58.8341,67.98,85,0,5.75
609,Chlorakas,CY,2022-07-03 16:30:49,34.8042,32.4083,86.54,74,0,4.61
610,Show Low,US,2022-07-03 16:30:50,34.2542,-110.0298,73.08,52,75,10.36
611,Manjacaze,MZ,2022-07-03 16:30:50,-24.7117,33.8828,67.28,73,5,3.09
612,Cervo,ES,2022-07-03 16:30:51,43.6702,-7.4101,61.97,88,100,15.75
613,Port Keats,AU,2022-07-03 16:30:52,-14.25,129.55,65.41,48,96,14.7
614,Irara,BR,2022-07-03 16:30:52,-12.05,-38.7667,80.06,46,77,15.48
615,Sioux Lookout,CA,2022-07-03 16:30:23,50.1001,-91.917,69.87,43,75,10.36
616,Maridi,SS,2022-07-03 16:30:53,4.9158,29.4742,70.97,83,20,6.08
617,La Macarena,CO,2022-07-03 16:30:53,2.1837,-73.7849,81.55,71,69,3.04
618,Lata,PT,2022-07-03 16:30:53,40.1629,-8.3327,84.49,48,1,8.72
619,Nisia Floresta,BR,2022-07-03 16:30:54,-6.0911,-35.2086,75.58,96,100,8.93
620,Sakaiminato,JP,2022-07-03 16:30:54,35.55,133.2333,80.58,89,75,4.61
621,Mareeba,AU,2022-07-03 16:30:55,-17.0,145.4333,65.44,94,65,2.66
622,Rehoboth,NA,2022-07-03 16:30:55,-23.3167,17.0833,62.37,29,0,9.46
623,Lahat,ID,2022-07-03 16:30:56,-3.8,103.5333,72.66,97,86,2.59
624,San Carlos De Bariloche,AR,2022-07-03 16:26:16,-41.1456,-71.3082,40.75,60,75,26.46
625,Yamada,JP,2022-07-03 16:30:56,39.4667,141.95,72.54,61,73,4.56
626,Key Largo,US,2022-07-03 16:27:24,25.0865,-80.4473,91.0,70,98,12.73
627,George,ZA,2022-07-03 16:30:57,-33.963,22.4617,53.15,94,75,3.44
628,Camacha,PT,2022-07-03 16:30:57,33.0833,-16.3333,69.22,68,20,12.66
629,Yertsevo,RU,2022-07-03 16:30:58,60.7966,40.086,68.56,63,89,4.09
630,Yertarskiy,RU,2022-07-03 16:30:58,56.7902,64.2995,55.13,98,100,7.7
631,Alamosa,US,2022-07-03 16:30:59,37.4695,-105.87,66.18,63,0,4.61
632,Matadi,CD,2022-07-03 16:30:59,-5.8167,13.45,83.95,47,7,6.87
633,Kovdor,RU,2022-07-03 16:30:59,67.5662,30.4758,70.93,72,95,7.96
634,Magadan,RU,2022-07-03 16:31:00,59.5667,150.8,52.0,70,70,2.08
635,Arkhangelsk,RU,2022-07-03 16:31:00,64.5401,40.5433,78.91,36,0,2.24
636,Polunochnoye,RU,2022-07-03 16:31:01,60.8697,60.4153,50.13,71,90,8.05
637,Walvis Bay,NA,2022-07-03 16:31:01,-22.9575,14.5053,67.15,63,0,4.61
638,Fairbanks,US,2022-07-03 16:31:01,64.8378,-147.7164,69.93,70,0,8.05
639,Santa Maria,BR,2022-07-03 16:31:02,-29.6842,-53.8069,58.3,77,75,16.11
640,Voznesenye,RU,2022-07-03 16:31:02,61.0106,35.4781,65.7,87,85,3.96
641,Martapura,ID,2022-07-03 16:32:03,-3.4167,114.85,77.09,100,100,3.44
642,Esik,KZ,2022-07-03 16:32:03,43.3552,77.4525,72.82,33,36,6.11
643,Muncar,ID,2022-07-03 16:32:04,-8.4333,114.3333,76.77,92,29,1.61
644,Davenda,RU,2022-07-03 16:32:04,53.5556,119.317,63.77,89,98,1.39
645,Ust-Shonosha,RU,2022-07-03 16:32:05,61.1531,41.343,68.88,66,0,2.98
646,Karratha,AU,2022-07-03 16:32:05,-20.7377,116.8463,62.98,31,6,20.45
647,Ola,RU,2022-07-03 16:32:06,59.5833,151.2833,51.15,77,91,2.77
648,Arona,ES,2022-07-03 16:32:06,28.0996,-16.681,74.01,74,40,26.46
649,Zhezkazgan,KZ,2022-07-03 16:32:06,47.8043,67.7144,79.03,24,92,14.99
650,Saint-Denis,FR,2022-07-03 16:32:07,48.9167,2.3333,78.08,41,0,12.66
651,Taoudenni,ML,2022-07-03 16:32:07,22.6783,-3.9836,111.96,9,88,10.89
652,Tripoli,LY,2022-07-03 16:32:08,32.8752,13.1875,81.37,76,0,11.03
653,Barpali,IN,2022-07-03 16:32:08,21.2,83.5833,81.88,79,100,8.05
654,Makakilo City,US,2022-07-03 16:32:09,21.3469,-158.0858,74.68,75,100,8.05
655,Shimoda,JP,2022-07-03 16:32:09,34.6667,138.95,78.1,89,100,10.16
656,San Carlos,VE,2022-07-03 16:32:09,9.6612,-68.5827,79.48,90,65,5.41
657,Kiunga,PG,2022-07-03 16:32:10,-6.1219,141.2906,73.74,98,98,0.78
658,Wakkanai,JP,2022-07-03 16:32:10,45.4094,141.6739,61.27,97,99,14.81
659,Akcaabat,TR,2022-07-03 16:32:11,41.0212,39.5715,73.27,73,40,10.36
660,Borazjan,IR,2022-07-03 16:32:11,29.2666,51.2159,96.24,21,1,0.51
661,Asekeyevo,RU,2022-07-03 16:32:11,53.5742,52.7972,60.84,89,34,6.73
662,Nzega,RW,2022-07-03 16:32:12,-2.479,29.5564,56.08,69,26,2.93
663,Sept-Iles,CA,2022-07-03 16:32:13,50.2001,-66.3821,62.06,65,75,20.71
664,Lexington Park,US,2022-07-03 16:32:07,38.2668,-76.4538,83.95,79,75,11.5
665,Solnechnyy,RU,2022-07-03 16:32:13,50.7214,136.6319,66.02,96,57,1.74
666,Lebedinyy,RU,2022-07-03 16:32:14,58.5167,125.5167,64.87,67,7,9.1
667,Oussouye,SN,2022-07-03 16:32:14,12.485,-16.5469,89.78,64,93,9.64
668,Cap Malheureux,MU,2022-07-03 16:32:15,-19.9842,57.6142,68.47,81,60,7.0
669,Opole,PL,2022-07-03 16:32:15,50.5,18.0,80.4,49,20,4.14
670,Colonia,DE,2022-07-03 16:29:48,50.9333,6.95,78.58,49,0,14.97
671,Broome,US,2022-07-03 16:32:16,42.2506,-75.833,77.47,43,0,12.66
672,Vostok,RU,2022-07-03 16:32:16,46.4856,135.8833,61.93,98,97,4.18
673,Seymchan,RU,2022-07-03 16:32:17,62.8833,152.4333,51.85,77,95,2.3
674,Port Hardy,CA,2022-07-03 16:32:17,50.6996,-127.4199,59.18,82,100,2.3
675,Dingle,PH,2022-07-03 16:32:17,10.9995,122.6711,79.5,85,96,4.7
676,Melendugno,IT,2022-07-03 16:32:18,40.2747,18.3368,91.49,46,0,13.8
677,Tongliao,CN,2022-07-03 16:32:18,43.6125,122.2653,74.21,84,100,13.56
678,Nortelandia,BR,2022-07-03 16:32:19,-14.4547,-56.8028,95.92,22,65,6.91
679,Asyut,EG,2022-07-03 16:32:19,27.181,31.1837,98.78,16,1,8.99
680,Kununurra,AU,2022-07-03 16:32:19,-15.7667,128.7333,64.38,36,19,6.91
681,Pontal Do Parana,BR,2022-07-03 16:32:20,-25.6533,-48.5128,85.98,39,0,13.8
682,Bafoulabe,ML,2022-07-03 16:32:20,13.8065,-10.8321,93.88,41,81,5.61
683,Veraval,IN,2022-07-03 16:32:21,20.9,70.3667,83.01,82,99,17.63
684,Gavle,SE,2022-07-03 16:32:21,60.6745,17.1417,72.37,55,95,1.99
685,Isangel,VU,2022-07-03 16:32:22,-19.55,169.2667,73.56,85,8,11.63
686,Jaru,BR,2022-07-03 16:32:22,-10.4389,-62.4664,93.51,33,6,4.68
687,Ipora,BR,2022-07-03 16:32:22,-16.4419,-51.1178,89.51,20,23,6.64
688,Abu Kamal,SY,2022-07-03 16:33:23,34.4506,40.9171,97.83,8,0,16.37
689,Kuala Selangor,MY,2022-07-03 16:33:23,3.35,101.25,80.8,76,72,2.44
690,Zeya,RU,2022-07-03 16:33:24,53.75,127.2667,65.34,86,3,3.06
691,Kalmunai,LK,2022-07-03 16:33:24,7.4167,81.8167,81.66,78,92,4.83
692,Ternate,ID,2022-07-03 16:33:25,0.8,127.4,78.42,87,100,9.51
693,Buluang,PH,2022-07-03 16:33:25,13.3068,123.3425,77.38,88,96,3.69
694,Zima,RU,2022-07-03 16:33:25,53.9202,102.0442,58.66,65,100,2.51
695,Kamaishi,JP,2022-07-03 16:33:26,39.2667,141.8833,74.25,66,78,5.01
696,Ardesen,TR,2022-07-03 16:33:26,41.1911,40.9875,69.46,72,30,8.81
697,Nelson Bay,AU,2022-07-03 16:33:27,-32.7167,152.15,62.01,99,97,18.99
698,Manokwari,ID,2022-07-03 16:33:27,-0.8667,134.0833,76.68,78,75,3.0
699,Sarangani,PH,2022-07-03 16:33:28,5.4033,125.4636,82.17,77,96,4.94
700,Gorom-Gorom,BF,2022-07-03 16:33:28,14.4439,-0.2361,98.64,28,94,2.8
701,Petropavlovsk-Kamchatskiy,RU,2022-07-03 16:33:29,53.0452,158.6483,54.19,100,75,4.47
702,San Quintin,MX,2022-07-03 16:33:29,30.4833,-115.95,70.03,69,25,16.73
703,Wageningen,NL,2022-07-03 16:33:29,51.9667,5.6667,72.07,62,75,10.36
704,Le Vauclin,MQ,2022-07-03 16:33:30,14.5452,-60.8388,86.05,74,75,20.71
705,Asfi,MA,2022-07-03 16:33:30,32.2994,-9.2372,71.35,71,0,17.34
706,Talcahuano,CL,2022-07-03 16:32:26,-36.7167,-73.1167,44.28,87,40,6.91
707,Zhicheng,CN,2022-07-03 16:33:31,30.2956,111.5047,75.2,90,100,3.27
708,Davidson,US,2022-07-03 16:33:31,36.1501,-86.7833,90.39,64,75,9.22
709,Cukai,MY,2022-07-03 16:33:32,4.25,103.4167,77.0,87,86,3.87
710,San Cristobal,VE,2022-07-03 16:33:32,7.7669,-72.225,80.78,60,50,8.41
711,Braganca,BR,2022-07-03 16:33:33,-1.0536,-46.7656,82.44,76,66,6.24
712,Kijang,KR,2022-07-03 16:33:33,35.2442,129.2139,82.13,78,90,5.84
713,Macomer,IT,2022-07-03 16:33:33,40.262,8.7699,85.33,14,85,2.8
714,Kemin,KG,2022-07-03 16:33:34,42.7846,75.6892,72.03,34,34,4.18
715,Nola,IT,2022-07-03 16:33:34,40.922,14.5329,94.62,50,3,5.01
716,Waiouru,NZ,2022-07-03 16:33:35,-39.4833,175.6667,41.18,83,92,3.65
717,Kulhudhuffushi,MV,2022-07-03 16:33:35,6.6221,73.07,80.47,75,100,12.15
718,Ishikari,JP,2022-07-03 16:33:35,43.2397,141.3539,69.26,90,55,5.5
719,Waipawa,NZ,2022-07-03 16:33:36,-41.4122,175.5153,42.1,88,0,4.9
720,Redmond,US,2022-07-03 16:29:02,47.674,-122.1215,57.92,87,100,1.99
721,Nyuksenitsa,RU,2022-07-03 16:33:37,60.4128,44.2397,65.59,66,11,2.62
722,Hasaki,JP,2022-07-03 16:33:37,35.7333,140.8333,81.0,79,100,15.84
723,Okakarara,NA,2022-07-03 16:33:37,-20.5833,17.4333,62.08,31,4,8.03
724,Halifax,CA,2022-07-03 16:29:52,44.6453,-63.5724,79.52,81,100,9.22
725,Villa Carlos Paz,AR,2022-07-03 16:33:38,-31.4241,-64.4978,59.9,13,49,10.0
726,Khani,GE,2022-07-03 16:33:38,41.9563,42.9566,63.97,91,52,1.74
727,Tyret Pervaya,RU,2022-07-03 16:33:39,53.6703,102.3106,57.51,64,99,2.62
728,San Lorenzo,PY,2022-07-03 16:32:58,-25.3333,-57.5333,77.94,100,0,6.91
729,Qianan,CN,2022-07-03 16:33:40,44.9932,124.0581,74.89,87,63,15.05
730,Eresos,GR,2022-07-03 16:33:40,39.1667,25.9333,79.9,43,0,23.8
731,Kapoeta,SS,2022-07-03 16:33:41,4.7717,33.5903,72.45,77,96,8.75
732,Rawson,AR,2022-07-03 16:33:41,-43.3002,-65.1023,52.9,31,1,19.15
733,Nuuk,GL,2022-07-03 16:33:41,64.1835,-51.7216,59.61,47,40,9.22
734,Qaqortoq,GL,2022-07-03 16:34:42,60.7167,-46.0333,47.14,70,100,0.87
735,Marzuq,YE,2022-07-03 16:34:42,14.4,46.4667,87.57,25,30,4.85
736,Mehtar Lam,AF,2022-07-03 16:34:43,34.6714,70.2094,93.16,47,11,4.54
737,Russell,US,2022-07-03 16:34:06,32.3502,-85.1999,88.92,46,61,4.99
738,Kuusamo,FI,2022-07-03 16:34:43,65.9667,29.1833,73.44,73,0,6.91
739,Darhan,MN,2022-07-03 16:34:44,49.4867,105.9228,63.03,57,100,6.76
740,Pueblo Nuevo,MX,2022-07-03 16:34:44,23.3833,-105.3833,73.76,45,14,4.65
741,Rosarito,MX,2022-07-03 16:34:45,32.3333,-117.0333,74.41,66,20,9.04
742,Gizo,SB,2022-07-03 16:34:45,-8.103,156.8419,81.77,77,96,9.55
743,Daru,PG,2022-07-03 16:34:45,-9.0763,143.2092,78.33,89,67,6.22
744,Sume,BR,2022-07-03 16:34:46,-7.6717,-36.88,77.63,58,90,16.02
745,Aden,YE,2022-07-03 16:34:46,12.7794,45.0367,86.72,73,28,15.19
746,Babushkin,RU,2022-07-03 16:34:47,51.7122,105.8647,54.91,77,100,5.48
747,Poum,NC,2022-07-03 16:34:47,-20.2333,164.0167,76.73,81,5,20.85
748,Awash,ET,2022-07-03 16:34:48,8.9833,40.1667,82.17,47,85,13.94
749,Tiruchchendur,IN,2022-07-03 16:34:48,8.4833,78.1167,83.37,65,100,15.55
750,Portree,GB,2022-07-03 16:34:49,57.4129,-6.1942,53.53,91,100,16.87
751,Orlik,RU,2022-07-03 16:34:49,52.5178,99.825,50.63,83,100,3.98
752,Yerbogachen,RU,2022-07-03 16:34:49,61.2767,108.0108,56.48,87,8,9.37
753,Goderich,CA,2022-07-03 16:33:10,43.7501,-81.7165,65.91,72,23,8.05
754,Oxford,GB,2022-07-03 16:30:17,51.7522,-1.256,70.18,61,20,9.22
755,Svetlyy,RU,2022-07-03 16:34:50,54.675,20.1347,69.85,69,2,6.78
756,Khuzdar,PK,2022-07-03 16:34:51,27.7384,66.6434,80.37,64,83,3.76
757,Coatepec Harinas,MX,2022-07-03 16:34:51,18.8949,-99.7215,63.54,57,64,3.53
758,Tevriz,RU,2022-07-03 16:34:52,57.509,72.4042,56.28,97,91,2.46
759,Nantucket,US,2022-07-03 16:33:44,41.2835,-70.0995,77.11,88,20,6.91
760,Astana,KZ,2022-07-03 16:34:52,51.1801,71.446,71.55,33,0,13.42
761,Mathathane,BW,2022-07-03 16:34:53,-22.2687,28.7495,67.91,44,44,7.63
762,Nusaybin,TR,2022-07-03 16:34:53,37.0778,41.2178,92.26,11,0,18.25
763,Menongue,AO,2022-07-03 16:34:53,-14.6585,17.691,63.75,35,1,2.33
764,Savonlinna,FI,2022-07-03 16:34:54,61.8699,28.88,77.05,69,54,2.3
765,Acapulco,MX,2022-07-03 16:30:45,16.8634,-99.8901,84.02,74,75,3.44
766,Liwale,TZ,2022-07-03 16:34:55,-9.7667,37.9333,73.11,47,84,4.12
767,Muravlenko,RU,2022-07-03 16:34:55,63.7898,74.523,51.31,62,100,15.46
768,Yenagoa,NG,2022-07-03 16:34:55,4.9247,6.2642,78.49,84,58,7.38
769,Price,US,2022-07-03 16:34:56,39.5994,-110.8107,78.12,40,75,5.75
770,Sosnovka,RU,2022-07-03 16:34:56,56.255,51.2842,60.62,79,74,8.68
771,Vanderhoof,CA,2022-07-03 16:30:26,54.0166,-124.0198,65.86,46,3,4.41
772,Bereznik,RU,2022-07-03 16:34:57,62.8551,42.7072,70.29,54,4,2.15
773,Aktau,KZ,2022-07-03 16:34:57,43.65,51.2,66.78,57,2,16.62
